GeneID,Name
LOC100890292,100890292 EP300-interacting inhibitor of differentiation 3	K22825 NSMCE4; non-structural maintenance of chromosomes element 4
LOC593371,593371 exonuclease 3'-5' domain-containing protein 2	K20777 EXD2; exonuclease 3'-5' domain-containing protein 2 [EC:3.1.11.1]
LOC582272,582272 probable ATP-dependent DNA helicase HFM1	K15271 HFM1; ATP-dependent DNA helicase HFM1/MER3 [EC:3.6.4.12]
LOC579828,579828 meiotic recombination protein SPO11-like	K10878 SPO11; meiotic recombination protein SPO11
LOC763563,763563 uncharacterized protein LOC763563	K24789 TOP6BL; type 2 DNA topoisomerase 6 subunit B-like
LOC589174,589174 uncharacterized protein LOC589174	K15338 GEN1; flap endonuclease GEN [EC:3.1.-.-]
LOC100891069,100891069 spatacsin isoform X1	K19026 SPG11; spatacsin
LOC100893581,100893581 spatacsin	K19026 SPG11; spatacsin
LOC576553,576553 zinc finger FYVE domain-containing protein 26 isoform X1	K19027 ZFYVE26; zinc finger FYVE domain-containing protein 26
LOC100892851,100892851 neurofilament medium polypeptide isoform X1	K20778 RAD51AP1; RAD51-associated protein 1
LOC100892008,100892008 meiosis-specific with OB domain-containing protein	K22420 MEIOB; meiosis-specific with OB domain-containing protein [EC:3.1.-.-]
LOC100894099,100894099 spermatogenesis-associated protein 22	K22421 SPATA22; spermatogenesis-associated protein 22
LOC594252,594252 deoxynucleoside triphosphate triphosphohydrolase SAMHD1	K22544 SAMHD1; deoxynucleoside triphosphate triphosphohydrolase SAMHD1 [EC:3.1.5.-]
LOC578665,578665 deoxynucleoside triphosphate triphosphohydrolase SAMHD1	K22544 SAMHD1; deoxynucleoside triphosphate triphosphohydrolase SAMHD1 [EC:3.1.5.-]
LOC583384,583384 deoxynucleoside triphosphate triphosphohydrolase SAMHD1	K22544 SAMHD1; deoxynucleoside triphosphate triphosphohydrolase SAMHD1 [EC:3.1.5.-]
LOC100888301,100888301 deoxynucleoside triphosphate triphosphohydrolase SAMHD1-like	K22544 SAMHD1; deoxynucleoside triphosphate triphosphohydrolase SAMHD1 [EC:3.1.5.-]
LOC100892048,100892048 DNA repair-scaffolding protein	K22806 SPIDR; DNA repair-scaffolding protein
LOC100893417,100893417 uncharacterized protein LOC100893417	K23112 BRAT1; BRCA1-associated ATM activator 1
LOC105446031,105446031 uncharacterized protein LOC105446031	K23112 BRAT1; BRCA1-associated ATM activator 1
LOC576797,576797 cilia- and flagella-associated protein 410 isoform X1	K23456 CFAP410; cilla- and flagella-associated protein
LOC764829,764829 tyrosyl-DNA phosphodiesterase 2	K19619 TDP2; tyrosyl-DNA phosphodiesterase 2 [EC:3.1.4.-]
LOC592030,592030 ubiquitin-conjugating enzyme E2 variant 1	K10704 UBE2V; ubiquitin-conjugating enzyme E2 variant
LOC753205,753205 ubiquitin-conjugating enzyme E2 variant 2-like	K10704 UBE2V; ubiquitin-conjugating enzyme E2 variant
LOC762995,762995 LOW QUALITY PROTEIN: sprT-like domain-containing protein Spartan	K24051 SPRTN; SprT-like domain-contaning protein Spartan
LOC100891745,100891745 cell cycle checkpoint control protein RAD9A	K10995 RAD9B; cell cycle checkpoint control protein RAD9B
LOC581750,581750 checkpoint protein HUS1 isoform X1	K10903 HUS1; HUS1 checkpoint protein
LOC589646,589646 cell cycle checkpoint protein RAD1 isoform X1	K02830 HRAD1; cell cycle checkpoint protein [EC:3.1.11.2]
LOC582037,582037 cell cycle checkpoint protein RAD17	K06662 HRAD17; cell cycle checkpoint protein
LOC579123,579123 protein timeless homolog	K03155 TIMELESS; timeless
LOC591081,591081 TELO2-interacting protein 2	K23115 TTI2; TELO2-interacting protein 2
LOC754825,754825 large proline-rich protein BAG6	K23390 BAG6; large proline-rich protein BAG6
LOC575018,575018 14-3-3-like protein 2	K16197 YWHAB_Q_Z; 14-3-3 protein beta/theta/zeta
LOC583263,583263 14-3-3-like protein	K16197 YWHAB_Q_Z; 14-3-3 protein beta/theta/zeta
LOC581376,581376 14-3-3 family protein artA isoform X1	K06630 YWHAE; 14-3-3 protein epsilon
LOC587482,587482 neuron navigator 2 isoform X1	K19483 NAV2; neuron navigator 2 [EC:3.6.4.12]
LOC582503,582503 mediator of DNA damage checkpoint protein 1 isoform X1	K20780 MDC1; mediator of DNA damage checkpoint protein 1
LOC586505,586505 plastin-3	K17336 PLS3; plastin-3
LOC105445738,105445738 plastin-3	K17336 PLS3; plastin-3
LOC580696,580696 apoptosis-enhancing nuclease	K18340 AEN; apoptosis-enhancing nuclease [EC:3.1.-.-]
LOC592697,592697 protein downstream neighbor of Son	K22422 DONSON; protein downstream neighbor of Son
LOC575146,575146 KN motif and ankyrin repeat domain-containing protein 1	K22808 KANK; KN motif and ankyrin repeat domain-containing protein
LOC591968,591968 abscission/NoCut checkpoint regulator isoform X1	K24778 ZFYVE19; abscission/NoCut checkpoint regulator
LOC583312,583312 DNA polymerase theta	K02349 POLQ; DNA polymerase theta [EC:2.7.7.7]
LOC753259,753259 DNA-directed primase/polymerase protein	K22761 PRIMPOL; DNA-directed primase/polymerase protein [EC:2.7.7.102 2.7.7.7]
LOC581572,581572 uncharacterized protein LOC581572	K22761 PRIMPOL; DNA-directed primase/polymerase protein [EC:2.7.7.102 2.7.7.7]
LOC753723,753723 three prime repair exonuclease 2-like	K10791 TREX2; three prime repair exonuclease 2 [EC:3.1.11.2]
LOC592079,592079 DNA cross-link repair 1A protein-like	K15340 DCLRE1A; DNA cross-link repair 1A protein
LOC582513,582513 5' exonuclease Apollo	K15341 DCLRE1B; DNA cross-link repair 1B protein [EC:3.1.-.-]
LOC763923,763923 exonuclease V isoform X1	K17815 EXO5; exonuclease V [EC:3.1.-.-]
LOC589760,589760 endonuclease V isoform X1	K21813 ENDOV; endonuclease V [EC:3.1.26.-]
LOC576113,576113 ankyrin repeat and LEM domain-containing protein 1	K21411 ANKLE1; ankyrin repeat and LEM domain-containing protein 1
LOC591443,591443 helicase POLQ-like	K19178 HELQ; POLQ-like helicase [EC:3.6.4.12]
LOC578386,578386 DNA excision repair protein ERCC-6-like 2	K20098 ERCC6L2; DNA excision repair protein ERCC-6-like 2 [EC:3.6.4.-]
LOC587752,587752 7	K17816 NUDT1; 8-oxo-dGTP diphosphatase / 2-hydroxy-dATP diphosphatase [EC:3.6.1.55 3.6.1.56]
LOC100893273,100893273 8-oxo-dGDP phosphatase NUDT18	K17817 NUDT18; 8-oxo-dGDP phosphatase [EC:3.6.1.58]
LOC762772,"762772 DNA-directed RNA polymerase	K10908 POLRMT; DNA-directed RNA polymerase, mitochondrial [EC:2.7.7.6]"
LOC757060,"757060 LOW QUALITY PROTEIN: DNA-directed RNA polymerase	K10908 POLRMT; DNA-directed RNA polymerase, mitochondrial [EC:2.7.7.6]"
LOC100888309,"100888309 transcription factor A	K11830 TFAM; transcription factor A, mitochondrial"
LOC589505,"589505 dimethyladenosine transferase 2	K17653 TFB2M; dimethyladenosine transferase 2, mitochondrial [EC:2.1.1.-]"
LOC586213,"586213 translation factor Guf1	K21594 GUF1; translation factor GUF1, mitochondrial [EC:3.6.5.-]"
LOC594694,594694 tRNA methyltransferase 10 homolog C	K17654 TRMT10C; mitochondrial ribonuclease P protein 1 [EC:2.1.1.-]
LOC578934,578934 mitochondrial ribonuclease P catalytic subunit	K17655 MRPP3; mitochondrial ribonuclease P protein 3
LOC588335,"588335 transcription elongation factor	K17658 TEFM; transcription elongation factor, mitochondrial"
LOC594213,594213 pentatricopeptide repeat domain-containing protein 3	K17659 PTCD3; pentatricopeptide repeat domain-containing protein 3
LOC752041,752041 ubiquinol-cytochrome-c reductase complex assembly factor 1	K17662 CBP3; cytochrome b pre-mRNA-processing protein 3
LOC753802,753802 AFG1-like ATPase	K18798 AFG1; peroxisome-assembly ATPase [EC:3.6.4.7]
LOC577822,577822 mitochondrial inner membrane protease ATP23 homolog	K18156 ATP23; mitochondrial inner membrane protease ATP23 [EC:3.4.24.-]
LOC581230,581230 ATP-dependent RNA helicase SUPV3L1	K17675 SUPV3L1; ATP-dependent RNA helicase SUPV3L1/SUV3 [EC:3.6.4.13]
LOC763911,763911 ATP-dependent RNA helicase SUPV3L1	K17675 SUPV3L1; ATP-dependent RNA helicase SUPV3L1/SUV3 [EC:3.6.4.13]
LOC580755,580755 endoribonuclease LACTB2 isoform X3	K16639 LACTB2; endoribonuclease LACTB2 [EC:3.1.27.-]
LOC588937,"588937 ADP	K05863 SLC25A4S; solute carrier family 25 (mitochondrial adenine nucleotide translocator), member 4/5/6/31"
LOC575225,"575225 ADP/ATP translocase 3	K05863 SLC25A4S; solute carrier family 25 (mitochondrial adenine nucleotide translocator), member 4/5/6/31"
LOC584279,"584279 mitoferrin-1	K15113 SLC25A28_37; solute carrier family 25 (mitochondrial iron transporter), member 28/37"
LOC587818,"587818 poly(A) RNA polymerase	K18060 MTPAP; poly(A) RNA polymerase, mitochondrial [EC:2.7.7.19]"
LOC588083,588083 mitochondrial mRNA pseudouridine synthase RPUSD3	K22537 RPUSD3; mitochondrial RNA pseudouridine synthase RPUSD3 [EC:5.4.99.-]
LOC586137,586137 RCC1-like G exchanging factor-like protein isoform X1	K23495 RCC1L; RCC1-like G exchanging factor-like protein
LOC753208,753208 neugrin	K23496 NGRN; neugrin
LOC576668,576668 mitochondrial mRNA pseudouridine synthase Trub2	K23497 TRUB2; mitochondrial mRNA pseudouridine synthase TRUB2 [EC:5.4.99.-]
LOC756504,756504 uncharacterized protein LOC756504	K18190 FASTKD2; FAST kinase domain-containing protein 2
LOC577029,577029 required for meiotic nuclear division protein 1 homolog	K23499 RMND1; required for meiotic nuclear division protein 1
LOC577348,577348 mitochondrial genome maintenance exonuclease 1	K19465 MGME1; mitochondrial genome maintenance exonuclease 1 [EC:3.1.-.-]
LOC580097,"580097 nuclease EXOG	K15050 EXOG; nuclease EXOG, mitochondrial"
LOC581516,581516 twinkle protein	K17680 PEO1; twinkle protein [EC:3.6.4.12]
LOC588531,588531 ATPase family AAA domain-containing protein 3-B	K17681 ATAD3A_B; ATPase family AAA domain-containing protein 3A/B
LOC583977,583977 AH receptor-interacting protein	K17767 AIP; AH receptor-interacting protein
LOC585934,585934 mitochondrial import receptor subunit TOM40 homolog	K11518 TOM40; mitochondrial import receptor subunit TOM40
LOC763484,763484 LOW QUALITY PROTEIN: mitochondrial import receptor subunit TOM70	K17768 TOM70; mitochondrial import receptor subunit TOM70
LOC589195,589195 uncharacterized protein LOC589195	K17769 TOM22; mitochondrial import receptor subunit TOM22
LOC577167,577167 mitochondrial import receptor subunit TOM20 homolog	K17770 TOM20; mitochondrial import receptor subunit TOM20
LOC584580,584580 sorting and assembly machinery component 50 homolog B	K07277 SAM50; outer membrane protein insertion porin family
LOC576005,576005 voltage-dependent anion-selective channel protein 2	K15040 VDAC2; voltage-dependent anion channel protein 2
LOC585826,585826 metaxin-1	K17776 MTX; metaxin
LOC592456,592456 metaxin-2	K17776 MTX; metaxin
LOC588091,588091 mitochondrial import inner membrane translocase subunit Tim9	K17777 TIM9; mitochondrial import inner membrane translocase subunit TIM9
LOC589835,589835 mitochondrial import inner membrane translocase subunit Tim10-B	K17778 TIM10; mitochondrial import inner membrane translocase subunit TIM10
LOC574660,574660 mitochondrial import inner membrane translocase subunit Tim10 B	K17779 TIM10B; mitochondrial import inner membrane translocase subunit TIM10B
LOC582540,582540 mitochondrial intermembrane space import and assembly protein 40	K17782 MIA40; mitochondrial intermembrane space import and assembly protein 40
LOC581555,581555 FAD-linked sulfhydryl oxidase ALR-like	K17783 ERV1; mitochondrial FAD-linked sulfhydryl oxidase [EC:1.8.3.2]
LOC100889031,100889031 MICOS complex subunit Mic10	K17784 MICOS10; MICOS complex subunit MIC10
LOC586678,586678 MICOS complex subunit MIC60	K17785 IMMT; MICOS complex subunit MIC60
LOC100888331,100888331 MICOS complex subunit MIC13-like	K24624 MICOS13; MICOS complex subunit MIC13
LOC578726,578726 MICOS complex subunit MIC27	K24626 APOOL; MICOS complex subunit MIC27
LOC592058,592058 mitochondrial import inner membrane translocase subunit Tim22	K17790 TIM22; mitochondrial import inner membrane translocase subunit TIM22
LOC105440270,105440270 mitochondrial import inner membrane translocase subunit Tim23-like	K17794 TIM23; mitochondrial import inner membrane translocase subunit TIM23
LOC577928,577928 mitochondrial import inner membrane translocase subunit Tim17-B isoform X1	K17795 TIM17; mitochondrial import inner membrane translocase subunit TIM17
LOC752971,752971 mitochondrial import inner membrane translocase subunit Tim21	K17796 TIM21; mitochondrial import inner membrane translocase subunit TIM21
LOC581647,581647 mitochondrial import inner membrane translocase subunit TIM50	K17496 TIM50; mitochondrial import inner membrane translocase subunit TIM50
LOC589731,589731 mitochondrial import inner membrane translocase subunit TIM50	K17496 TIM50; mitochondrial import inner membrane translocase subunit TIM50
LOC581979,"581979 calcium uniporter protein	K20858 MCU; calcium uniporter protein, mitochondrial"
LOC578055,"578055 calcium uptake protein 1	K22827 MICU1; calcium uptake protein 1, mitochondrial"
LOC580215,580215 mitochondrial calcium uniporter regulator 1 isoform X1	K22137 MCUR1; mitochondrial calcium uniporter regulator 1
LOC575637,"575637 mitochondrial proton/calcium exchanger protein	K17800 LETM1; LETM1 and EF-hand domain-containing protein 1, mitochondrial"
LOC577600,577600 transmembrane protein 126A	K18157 TMEM126A; transmembrane protein 126A
LOC578311,578311 mitochondrial pyruvate carrier 1	K22138 MPC1; mitochondrial pyruvate carrier 1
LOC754026,754026 mitochondrial pyruvate carrier 2	K22139 MPC2; mitochondrial pyruvate carrier 2
LOC752190,752190 mitochondrial import inner membrane translocase subunit TIM44 isoform X2	K17804 TIM44; mitochondrial import inner membrane translocase subunit TIM44
LOC593882,593882 mitochondrial import inner membrane translocase subunit Tim16	K17805 PAM16; mitochondrial import inner membrane translocase subunit TIM16
LOC575960,575960 LOW QUALITY PROTEIN: MMP37-like protein	K17807 TAM41; mitochondrial translocator assembly and maintenance protein 41
LOC100888892,100888892 DNL-type zinc finger protein	K17808 ZIM17; mitochondrial protein import protein ZIM17
LOC105441454,105441454 DNL-type zinc finger protein-like	K17808 ZIM17; mitochondrial protein import protein ZIM17
LOC577303,577303 polymerase delta-interacting protein 2	K17809 POLDIP2; polymerase delta-interacting protein 2
LOC373404,373404 DNA-binding protein P3A2	K11831 NRF1; nuclear respiratory factor 1
LOC100887926,100887926 peroxisome proliferator-activated receptor gamma coactivator-related protein 1	K17963 PPRC1; peroxisome proliferator-activated receptor gamma coactivator-related protein 1
LOC578358,578358 CREB-regulated transcription coactivator 1 isoform X1	K15309 CRTC1; CREB-regulated transcription coactivator 1
LOC753290,"753290 uncharacterized protein LOC753290	K22068 ISCU; iron-sulfur cluster assembly enzyme ISCU, mitochondrial"
LOC100889472,100889472 LYR motif-containing protein 4	K22069 LYRM4; LYR motif-containing protein 4
LOC578536,"578536 adrenodoxin	K22070 FDX1; ferredoxin-1, mitochondrial"
LOC589968,"589968 adrenodoxin-like protein 1	K22071 FDX2; ferredoxin-2, mitochondrial"
LOC585224,585224 NADPH:adrenodoxin oxidoreductase	K18914 FDXR; adrenodoxin-NADP+ reductase [EC:1.18.1.6]
LOC594382,594382 iron-sulfur cluster assembly 1 homolog	K22063 ISCA1; iron-sulfur cluster assembly 1
LOC578588,578588 iron-sulfur cluster assembly 2 homolog	K22072 ISCA2; iron-sulfur cluster assembly 2
LOC594693,"594693 putative transferase CAF17	K22073 IBA57; transferase CAF17, mitochondrial [EC:2.1.-.-]"
LOC755190,"755190 putative transferase CAF17 homolog	K22073 IBA57; transferase CAF17, mitochondrial [EC:2.1.-.-]"
LOC594156,"594156 NFU1 iron-sulfur cluster scaffold homolog	K22074 NFU1; NFU1 iron-sulfur cluster scaffold homolog, mitochondrial"
LOC100891317,100891317 bolA-like protein DDB_G0274169	K22066 BOLA1; BolA-like protein 1
LOC100891144,100891144 bolA-like protein 3	K22075 BOLA3; BolA-like protein 3
LOC590069,590069 sideroflexin-1	K23500 SFXN1_3; sideroflexin-1/3
LOC577231,577231 sideroflexin-2	K23501 SFXN2; sideroflexin-2
LOC577642,577642 sideroflexin-5	K23503 SFXN5; sideroflexin-5
LOC100892943,100892943 protein SERAC1	K23504 SERAC1; protein SERAC1
LOC578830,578830 complex I intermediate-associated protein 30	K18159 NDUFAF1; NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 1
LOC592966,592966 NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 2	K18160 NDUFAF2; NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 2
LOC100892656,100892656 NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 3	K09008 NDUFAF3; NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 3
LOC590422,590422 NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 4	K18161 NDUFAF4; NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 4
LOC754687,754687 arginine-hydroxylase NDUFAF5	K18162 NDUFAF5; NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 5 [EC:2.1.1.-]
